author	channel_url	title	webpage_url	view_count	like_count	dislike_count	average_rating	duration	upload_date	tags	categories	description	thumbnail	best_format	filesize_bytes
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	The Evo Gets a Clean!!	https://www.youtube.com/watch?v=mrpX4Mp1b4Q	116	10	0	5.0	613	20190412	['car girl', 'import', 'jdm', 'japan', 'japanese', 'mitsubishi', 'evo', 'evo x', 'evo 10', 'tj hunt', 'dustin williams', 'car life', 'jdm life', 'canon', 'turtle wax', 'cinematics', 'slow motion', '120 frames', 'armor all', 'meguairs', 'supercheap auto', 'buffer', 'buffing tool', 'pley dead', 'foam wash', 'timelapse']	['Entertainment']	"Hey guys! I have finally given the Evo a proper clean (only on the outside) I wanted to see how shiny it can get, only took 4 hours to wax on wax off! 

Tint Shop Show & Shine 5th May
https://www.facebook.com/events/958593214335705/

Want to support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the car project? https://www.patreon.com/MiaMariaMedia 

Music:
Skydive by Loxbeats https://soundcloud.com/loxbeats Creative Commons — Attribution 3.0 Unported — CC BY 3.0 http://creativecommons.org/licenses/b... Music promoted by Audio Library https://youtu.be/hpAp6GMSM30

Song: Ikson - Bloom Music promoted by No Copyright Music for YouTube Video Link: https://youtu.be/pW4ZccKa3J0 

Thanks For Watching!"	https://i.ytimg.com/vi_webp/mrpX4Mp1b4Q/maxresdefault.webp	18 - 640x360 (360p)	46108198.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Helmet Project Part 2	https://www.youtube.com/watch?v=XqUIT8NibXc	99	10	0	5.0	391	20190404	['motopilot', 'walterrific', 'bikergirl', 'girl biker', 'hd', 'yamaha', 'mt07', 'fz07', 'nz', 'New Zealand', 'motovlog', 'Vlogger', 'motovlogger', 'hamilton', 'japan', 'import', 'speed', 'fast']	['Entertainment']	"Hey guys! Back at it again with the new helmet build.
A little unfinished but its a work in progress my friends. I didnt get many reaction when filming maybe they saw my cameras on and were shy lol. Apologies for the some wind noise I will perfect the sound at a later stage yeet.
 Thanks for watching!

Want to support me?
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the car project? https://www.patreon.com/MiaMariaMedia

Music:
Ocean by KV https://soundcloud.com/kvmusicprod Creative Commons — Attribution 3.0 Unported — CC BY 3.0 http://creativecommons.org/licenses/b... Music promoted by Audio Library https://youtu.be/a8ctDtA7OK8 

#motopilot #DorkOnaBike #RIPheadphoneusers"	https://i.ytimg.com/vi_webp/XqUIT8NibXc/maxresdefault.webp	18 - 640x360 (360p)	34671252.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Helmet Project Part 1	https://www.youtube.com/watch?v=yYuLKByBhzo	97	11	0	5.0	613	20190329	['moto pilot', 'walterrific', 'motovlogging', 'motovlogger', 'motogirl', 'girl biker', 'biker chick', 'helmet', 'fighter pilot', 'adventure helmet', 'supercheap auto', 'evo', 'mitsubishi', 'import', 'yamaha', 'superior', 'filter', 'looks', 'canon', 'vlog', 'hd', '60fps', 'project', 'DIY']	['Entertainment']	"Hey guys! I decided to make something different with a dual sport helmet. What do you guys think of it so far? I reckon it looks awesome so far, will be painting those filters black for more stealth!

Want to support me?
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the project? https://www.patreon.com/MiaMariaMedia

Music:
Road Trip by Pyrosion https://soundcloud.com/pyrosion Creative Commons — Attribution-ShareAlike 3.0 Unported — CC BY-SA 3.0 http://creativecommons.org/licenses/b... Music promoted by Audio Library https://youtu.be/7ZST11hw6i8

Thanks for watching!"	https://i.ytimg.com/vi_webp/yYuLKByBhzo/maxresdefault.webp	18 - 640x360 (360p)	41612487.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	New Zealand's Darkest Day	https://www.youtube.com/watch?v=2mr47G6bHBU	116	12	0	5.0	123	20190321	['New Zealand', 'Christchurch', 'shooting', 'massacre', 'memorial', 'the herald', 'news outlets', 'news', 'live', 'jacinda adern', 'jacinda', 'muslim', 'support', 'events', 'police', 'nz', 'sad', 'dark days', 'racism', 'racist', 'kill racism', 'terror attack', 'mosque']	['Entertainment']	"The horror that unfolded last Friday was unbelievable and still is. I am still shocked at how this can happen in our NZ (And still am). I didnt want to make the usual vlog as this event had been on my mind and I cant stop thinking about it, instead I decided to make a memorial video to show how amazing our New Zealand is. 
We can band together is such a short amount of time with so much support and love. I am truly amazed at how much support there is from all over the nation and around the world. 
This has made stronger as we band together as one. We Are One.

My deepest condolences for Muslim community and for the families and friends lost on March 15th 2019.
#ThisIsNotUs

Thank you for The Herald in allowing me use some of their footage and images all sources can be found on their page https://www.nzherald.co.nz/

Music:
Rain and Tears by Neutrin05 https://soundcloud.com/neutrin05 Creative Commons — Attribution-ShareAlike 3.0 Unported — CC BY-SA 3.0 http://creativecommons.org/licenses/b... Music promoted by Audio Library https://youtu.be/RRsQBq9nSXQ"	https://i.ytimg.com/vi_webp/2mr47G6bHBU/maxresdefault.webp	18 - 640x360 (360p)	7855034.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Answering Your Questions	https://www.youtube.com/watch?v=MON4YEuH0Ng	128	8	0	5.0	504	20190315	['biker girl', 'girl biker', 'biker chick', 'vlog', 'questions and answers', 'q&a', 'motorbike', 'vlogger', 'cannon', 'eosm50', 'lake', 'new zealand nature', 'nature', 'new zealand', 'drone', 'dji', 'dji mavic air', '1080p', 'hd', '60 frames']	['Entertainment']	"Hey guys! Appreciate your questions! If you have more comment below I can answer them!

Want to Support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria 
Support the project? https://www.patreon.com/MiaMariaMedia

Music:
Two world Collide feat Zoya - Aestrocean Release YM - No Copyright music
https://www.youtube.com/watch?v=kqY3-cR2Wto&list=LLLmhLjD60SJSGtQ-F0EZgVQ&index=7&t=0s

As Always Thanks For Watching :)"	https://i.ytimg.com/vi/MON4YEuH0Ng/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvcqp4jEqr1Af4PchD6oLe2e_k9Q	18 - 640x360 (360p)	35619373.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	NEW HELMET!!	https://www.youtube.com/watch?v=KgzI6Y0t6w0	805	17	1	4.7777777	700	20190307	['japan', 'japanese', 'imports', 'imported cars', 'mitsubishi', 'evo', 'evo x', 'nissan', 'czero media', 'toyota', 'supra', 'tj hunt', 'dustin williams', 'car girl', 'biker chick', 'biker girl', 'yamaha', 'mt07', 'car', 'bikes', 'motobike', 'motorcycle', 'scorpion', 'scorpion helmets', 'gopro', 'hero', 'session', '1080p', '60fps', 'HD']	['Entertainment']	"Oh lordy why oh why can't I use my fun toys when I want to!? 
Just a little life update for ya since mother nature thought it was a good idea to rain on my day off :(  
Don't forget to comment your question for a Q&A video next week!

REGISTER FOR MITSUBISHI OWNERS DAY 2019:
http://www.downtimenz.com/?fbclid=IwAR2osYBmzmodezirRa-6Ncqq3tXS5TXqxzDJAgW_GSMW4Q-K55yLP9R-6kQ

Want to Support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Instagram mia_.maria

Support the project? https://www.patreon.com/MiaMariaMedia

Music:
Curtains by Artificial.Music https://soundcloud.com/artificial-music Creative Commons — Attribution-ShareAlike 3.0 Unported — CC BY-SA 3.0 http://creativecommons.org/licenses/b... Music promoted by Audio Library https://youtu.be/Fivw7Q_67LI 

As Always Thanks For Watching!!"	https://i.ytimg.com/vi_webp/KgzI6Y0t6w0/maxresdefault.webp	18 - 640x360 (360p)	44518507.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Into The Forest	https://www.youtube.com/watch?v=vEiW69gHvHE	118	11	0	5.0	267	20190228	['New Zealand', 'forest', 'redwood', 'kauri', 'nature', 'walking', 'fitness', 'views', 'vape', 'transition', 'casey neistat', 'peter mckinnon', 'canon', 'eos m50', 'vlog', 'gopro', '1080p', '60 frams', 'fps', 'random', 'travel', 'travel vlog']	['Entertainment']	"Hey guys! I just decided to jump into a forest for this weeks video just to make it a bit random for ya! I am also trying out some new transitions :) 

Want to Support me? 
Like My FB Page: https://www.facebook.com/MiaMariaMedia/
 Follow My Instagram mia_.maria
Music:
Artist: Sad Puppy
Song: Dance With Me
Download/Stream: https://audiograb.com/fhh0lBGoD

Artist: CJBeards
Song: Time 
Download/Stream: https://audiograb.com/8isXSeWLl6

Thanks for watching!"	https://i.ytimg.com/vi_webp/vEiW69gHvHE/maxresdefault.webp	18 - 640x360 (360p)	24625285.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	A Bad Day	https://www.youtube.com/watch?v=pIBIzaBVX8c	100	9	0	5.0	339	20190221	['vlog', 'mitsubishi', 'yamaha', 'import', 'japanese', 'evo x', 'helmet', 'bad', 'bad day', 'canon', 'eos m50', 'rode', 'graves', 'exhaust', 'shooting flames', 'Apex Legends', 'gameplay', 'intel', 'gtx 970', 'gamer', 'gamer girl', 'girl gamer', 'grl']	['Entertainment']	"Hey guys! Not my best days, was going to do an unboxing of my new helmet and that didn't happen neither did the flames on my bike :( 

I will revisit the topic and try again!

Music:
Song: Matbow - I Need You Right Now 
Video's Link: https://youtu.be/O1escHAMdzw

Want to Support me?
Like My FB Page: https://www.facebook.com/MiaMariaMedia/ Follow My Snapchat: thee-russian

Thanks for watching!"	https://i.ytimg.com/vi_webp/pIBIzaBVX8c/maxresdefault.webp	18 - 640x360 (360p)	25192750.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	My Favourite Place - MT-07 Motovlog	https://www.youtube.com/watch?v=f_Ab-y_SxIE	142	8	1	4.5555553	760	20190215	['Yamaha', 'mt07', 'yammy', 'superior', 'jappa', 'japanese', 'bikes', 'motorbikes', 'motogirl', 'motovlog', 'biker girl', 'biker chick', 'New Zealand', 'nature', 'car alarms', 'set off', 'FZ-07', 'FZ07', 'MT-07']	['Entertainment']	"Hey fam! I decided to go to my favourite spot after feeling a bit under the weather. Tried setting off some alarms to cheer me up but going for a good ride helped! 

Want to Support me?
Like My FB Page: https://www.facebook.com/MiaMariaMedia/
Follow My Snapchat: thee-russian


Music:
Song: Music provided by YouTubers Music 
Link to song: https://www.youtube.com/watch?v=OX4gdkkpEOg&list=PLwek67xEUKRVhLeIK3FfTUMrkOx5x4jHc&index=20

Song: Veorra & The Tech Thieves - Ghost Town 
Video's Link: https://youtu.be/6cRMCeTId_s Download https://soundcloud.com/thetechthieves...

Thanks for watching!!"	https://i.ytimg.com/vi_webp/f_Ab-y_SxIE/maxresdefault.webp	18 - 640x360 (360p)	69174211.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Cute Things For Valentines Day ~ MT07 OIL CHANGE!	https://www.youtube.com/watch?v=bxCzEzBLEsA	521	18	0	5.0	563	20190207	['biker girl', 'maintenance', 'oil change', 'mt07', 'motul', 'yamaha', 'fz07', 'girl biker', 'canon', 'K&N', 'SuperCheap Auto', 'eos m50', 'eos 60d', 'evo', 'mitsubishi', 'evo x', 'imports', 'japan', 'japanese', 'valentines', '2019', 'valentines day']	['Entertainment']	"I decided to treat my bae a lil early for valentines day she deserves it at 10,000kms! Love this bike! 

Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my Faceboook: https://www.facebook.com/MiaMariaMedia/

Music:
Music provided by YouTubers Music
Link to song: https://www.youtube.com/watch?v=vEmpwoaDGak&index=3&list=PLwek67xEUKRU_65CQkFrNKutjhGM6CdiK

Credits: ~ Martin Gutierrez http://facebook.com/martingutierrezmusic 
http://twitter.com/MartinGutiMusic 
http://soundcloud.com/martingutierrez... 


Thanks for Watching!!!"	https://i.ytimg.com/vi_webp/bxCzEzBLEsA/maxresdefault.webp	18 - 640x360 (360p)	41484481.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Revealing My MT07 To My Parents!!	https://www.youtube.com/watch?v=X0yPHgEkwf4	320	13	0	5.0	563	20190131	['biker girl', 'mt07', 'yamaha', 'yammy', 'superior', 'pareants', 'reaction video', 'hd', '1080p', 'canon', 'EOS M50', 'nature', 'ride', 'motorbike', 'New Zealand']	['Entertainment']	"Hey guys! Sorry for the upload a week late I was just way too exhausted to edit after the longest ride ever with a big backpack! 

Hope you guys enjoyed my parents' reaction as much as I did! 

*My parents did actually say they were glad I got a bike and not a BF even though they hate me riding bikes but ok
Music:
Song: Cjbeards - In My Heart Music provided by YouTubers Music link: https://youtu.be/2FJqTn07yA8 Free Download: https://audiograb.com/nOO736oD

Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my Faceboook: https://www.facebook.com/MiaMariaMedia/

As always thanks for watching!"	https://i.ytimg.com/vi_webp/X0yPHgEkwf4/maxresdefault.webp	18 - 640x360 (360p)	49108199.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Roadie To Raglan	https://www.youtube.com/watch?v=_tcCgka2jyk	150	11	0	5.0	211	20190119	['motovlog', 'biker girl', 'chick who ride', 'import', 'kawasaki', 'yamaha', 'mt07', 'fz07', 'new zealand', 'summer', 'beach', 'roadtrip', 'fast', 'aftermarket', 'exhaust', 'loud', 'loud pipes save lives', 'gopro', '60fps', '1080p', 'hd', 'nature']	['Entertainment']	"What a great day to go for a ride, perfect weather! 
Up next week is me revealing my new bike to the parents, I am slightly scared for what they have to say! Wish me luck lol

Music:
Song: ZØMB - Transience 
Video's Link: https://youtu.be/LfUnN6hv0nw

Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my Faceboook: https://www.facebook.com/MiaMariaMedia/

Thanks For Watching!"	https://i.ytimg.com/vi_webp/_tcCgka2jyk/maxresdefault.webp	18 - 640x360 (360p)	17888767.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	New Evo X Mod!!!	https://www.youtube.com/watch?v=h7pAxCM6iH8	356	23	0	5.0	343	20190110	['import', 'japanese', 'rota grid', 'rota wheels', 'modified', 'car girl', 'tj hunt', 'dustin williams', 'rad dan', 'wheels', 'mitsubishi', 'evo x', 'evo', 'canon', 'new zealand']	['Entertainment']	"My commitment for this year is to keep these white things clean at all times lol I better start carrying Playdead wheel cleaner and some rags with me!

Shoutout to HyperDrive for helping me out!
https://www.hyperdrive.co.nz/
https://www.facebook.com/HyperDrive737/

Music:
Song: Kuty Boi - Beachside Babe 
Video's Link: https://youtu.be/kkqFr7Ol1Q4

Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my Faceboook: https://www.facebook.com/MiaMariaMedia/

Thanks for watching!!"	https://i.ytimg.com/vi_webp/h7pAxCM6iH8/maxresdefault.webp	18 - 640x360 (360p)	28432492.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Goodbye 2018	https://www.youtube.com/watch?v=s9C3NZQDzn0	152	13	0	5.0	348	20190101	['2018', '2k18', 'new year', 'amazing', 'great experience', 'evo', 'imports', 'japanese cars', 'dustin williams', 'tj hunt', 'drone', 'canon', 'dji', 'eos', 'travel', 'vlogs', 'trips', 'new me', 'friends', 'family']	['Entertainment']	"What a hell of a year! I am so grateful for all the things I could do and all the friends that have been there for me this last year I love you all. And thank you so much for watching and subscribing to me your beautiful comments always make my day so I thank you for making 2018 amazing! Love you all!

Lets make 2019 an awesome one!

Music:
Song: Ranked - Code Video's Link: https://youtu.be/hgR3GI8TXjk

Want to support me?
 Go here https://www.patreon.com/MiaMariaMedia 
Or follow my twitch :) https://www.twitch.tv/squidlegsmaria 

Snapchat: @thee-russian

Thanks everyone for watching!"	https://i.ytimg.com/vi_webp/s9C3NZQDzn0/maxresdefault.webp	18 - 640x360 (360p)	24899944.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	GOT ME A NEW BIKE!??	https://www.youtube.com/watch?v=YxENgts6W_A	216	11	0	5.0	444	20181214	['yamaha', 'mt07', 'fz07', 'motorbike', 'biker', 'biker girl', 'fast', 'canon', 'suzuki', 'import', 'mitsubishi', 'japan', 'japanese', 'girl biker', 'hd', '1080p', '720p', 'tiktok', 'memes', 'tj hunt', 'calvin', 'dustin williams']	['Entertainment']	"Decided to take the plunge and get me an upgrade. I don't mind eating noodles and rice for the next wee while lol 

Mod list:
Full aftermarket Carbon & Titanium GRAVES Exhaust system
Tail tidy
LED front signal lights
Integrated LED tail light
Radiator side Guards
Radiator MT07 front guard
Custom black foot pegs
Custom black boot guards
Custom Gold handlebar
Custom Gold leavers
Bar end mirrors & Stock mirrors
Aftermarket air filter 

Music:
Song: Aka Iker - The Courier Video's Link: https://youtu.be/Cl0Nk-SImdA 

Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my twitch :) https://www.twitch.tv/squidlegsmaria 

Thanks for watching!!!"	https://i.ytimg.com/vi_webp/YxENgts6W_A/maxresdefault.webp	18 - 640x360 (360p)	28920743.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	MAD MIK'ES SUMMER BASH 2018 WITH TJ HUNT & CALVIN	https://www.youtube.com/watch?v=b3a4w_eU9c0	758	37	0	5.0	393	20181208	['tj hunt', 'tj', 'calvin', 'mickey andrade', 'mickey andrede', 'memes', 'rotary', 'japanese', 'imports', '767b', 'race cars', 'drift', 'drift 1 nz', 'mad bull', 'mad mike', 'redbull', 'event', 'summer', '2018', 'december', 'new zealand', 'mazda', 'mitsubishi', 'nissan']	['Entertainment']	"Hey guys this event was super amazing to go to! Next time I will invest in some sunscreen! Was super awesome to meet TJ again and Calvin the memer himself!

I will uploading photos of the event on my Facebook page here 
https://www.facebook.com/2015Mphotography/
So keep an eye out!

Music:
Song: ZØMB - Momentum 
Video's Link: https://youtu.be/SkRavO0-I8c

Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my twitch :) https://www.twitch.tv/squidlegsmaria 

As always thanks for watching!"	https://i.ytimg.com/vi_webp/b3a4w_eU9c0/maxresdefault.webp	18 - 640x360 (360p)	33058116.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	LOUD as HECK horn install! 139 Decibels!	https://www.youtube.com/watch?v=-wdT5H0nsxk	27164	114	229	2.3294461	471	20181130	['Suzuki', 'bandit', '250cc', 'horn', 'loud', 'stebel', '130db', 'close call', 'near miss', 'motorbike', 'biker girl', 'biker chick', 'imports', 'cars', 'bikes', 'diy', 'safety', 'mens health', 'prevention', 'health', 'support']	['Entertainment']	"Hey guys sorry for the delay but this is what I got a loud horn to get people to see me since no one uses their mirrors! I highly recommend this horn. Its the Stebel Nautilus Compact 12volt Horn. You can probably find this on ebay but here is a trademe link https://www.trademe.co.nz/motors/car-parts-accessories/interior/other/listing-1855132980.htm?rsqid=c8d97c8615cc40e0924600976ee797da

On the flip side to all this thanks to my mate Aman for helping out and also raising awareness for mens health! He raised a massive $1100! If you don't know what Movember is please visit this page and share it around! https://nz.movember.com/

Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my twitch :) https://www.twitch.tv/squidlegsmaria

THANKS FOR WATCHING! :) 

Music:
In My Clouds by LAKEY INSPIRED https://soundcloud.com/lakeyinspired Creative Commons — Attribution-ShareAlike 3.0 Unported — CC BY-SA 3.0 http://creativecommons.org/licenses/by-sa/3.0/ Music promoted by Audio Library https://youtu.be/trUVa5groV0"	https://i.ytimg.com/vi_webp/-wdT5H0nsxk/maxresdefault.webp	18 - 640x360 (360p)	28336287.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Armistice Day 2018	https://www.youtube.com/watch?v=oFEBi7XC5Oc	167	11	0	5.0	312	20181115	['Armistace', 'war', 'world war 1', 'nz', 'cambridge', 'memorial', 'vlog', 'army truck', 'canon', 'eos m50', 'drone', 'dji mavic', 'dji mavic air', 'more fly kit', 'jeep', 'willy jeep', 'truck', 'navy', 'history', 'time travel']	['Entertainment']	"Armistice in Cambridge is the largest commemorative event in New Zealand, that marks the Anniversary of the signing of the Armistice between the Allied nations and the German Empire in 1918, ending the First World War.

Thanks to Paul that let me fly the drone on this day as well!

Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my twitch :) https://www.twitch.tv/squidlegsmaria

Music:
Fun Time by Dj Quads: https://soundcloud.com/aka-dj-quads Music promoted by Audio Library https://youtu.be/uk0IaUT9niw"	https://i.ytimg.com/vi_webp/oFEBi7XC5Oc/maxresdefault.webp	18 - 640x360 (360p)	27309868.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	SPARKLERS!	https://www.youtube.com/watch?v=bScTbFaL6Es	69	10	0	5.0	423	20181108	['Photography', 'canon', '6d', 'eos m50', 'beginner', 'photoshop', 'vlog', 'modified', 'cars', 'import', 'japanese', 'mods', 'tj hunt', 'calvin', 'dustin williams', 'Peter Mckinnon', 'long exposure', 'sparklers', 'fireworks', 'guy fawkes', 'new zealand', 'car girl']	['Entertainment']	"Hey guys!
I had a little bit of fun with sparklers, i think they are my fave to be honest. I tried to make some cool photos with them this is the outcome!

Music:
Artist: Lissa Lo
Song: All I Need ft. Patrick Dunn
Download/Stream: /mK4CUCtNon

Artist: KSMK
Song: Forget All
Download/Stream: /RqI1oJ6HLr

Thanks for watching!
Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia
 Or follow my twitch :) https://www.twitch.tv/squidlegsmaria"	https://i.ytimg.com/vi_webp/bScTbFaL6Es/maxresdefault.webp	18 - 640x360 (360p)	22798068.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	The Search For The Perfect Glove	https://www.youtube.com/watch?v=HIRjvHFNuzg	114	8	0	5.0	598	20181102	['motorbike', 'biker girl', 'alpinestars', 'gloves', 'motorbike gear', 'safety gear', 'apparel', 'motomail', 'auckland', 'Monster Energy', 'Monster']	['Entertainment']	"Was on a mission to find me some new gloves and made it happen! No more pinching my hands!


Music:
Late Nite Trippin Pt. II by Pold https://soundcloud.com/pold-music Creative Commons — Attribution-ShareAlike 3.0 Unported — CC BY-SA 3.0 http://creativecommons.org/licenses/by-sa/3.0/ Music promoted by Audio Library https://youtu.be/YU9kUGcJY60


Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my twitch :) https://www.twitch.tv/squidlegsmaria 

Thanks For Watching!"	https://i.ytimg.com/vi_webp/HIRjvHFNuzg/maxresdefault.webp	18 - 640x360 (360p)	40799788.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	NEW MOD FOR THE EVO X	https://www.youtube.com/watch?v=7mN3Aa-LHuQ	344	21	0	5.0	352	20181025	['New mod', 'car mod', 'car girl', 'evo', 'evo x', 'mitsubishi', 'CZero Media', 'Dustin Williams', 'Tj Hunt', 'Cinematography', 'cinematics', 'mods', 'import', 'japanese', 'cars', 'car life', 'car community', 'DIY']	['Entertainment']	"Hey guys! Been a long time coming! This car definitely needed this mod!!

Music:
Title: Rêveur Artist: PEYRUIS Genre: Dance & Electronic Mood: Calm Download: https://goo.gl/H3ydiz

~ Nimesh Tandey https://soundcloud.com/nimesh-tandey https://twitter.com/NimeshTandey https://www.facebook.com/Nimesh-Tande... https://www.youtube.com/channel/UC_WF... https://www.instagram.com/nimesh_tandey/ 

Want to support me?
 Go here https://www.patreon.com/MiaMariaMedia 
Or follow my twitch :) https://www.twitch.tv/squidlegsmaria

Thanks for watching!"	https://i.ytimg.com/vi_webp/7mN3Aa-LHuQ/maxresdefault.webp	18 - 640x360 (360p)	27722517.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Armageddon 2018	https://www.youtube.com/watch?v=n7GwJU4WHGU	533	18	0	5.0	376	20181020	['cosplay', 'nz', 'armageddon', '2018', 'strange', 'creepy', 'LoL', 'tomb raider', 'lara croft', 'Lux', 'League of Legends', 'gamers', 'canon', 'vlog', 'gaming', 'anime', 'overwatch', 'New Zealand', 'patreon', 'supporters']	['Entertainment']	"Hey guys! Been a while since I went to Armageddon was a bit of a last minute decision! It actually made me want to create a proper outfit for next year maybe?

Want to support me? 
Go here https://www.patreon.com/MiaMariaMedia 
Or follow my twitch :) https://www.twitch.tv/squidlegsmaria

Music:
Title: Rêveur Artist: PEYRUIS Genre: Dance & Electronic Mood: Calm Download: https://goo.gl/H3ydiz

Title: Funk City Artist: Reatch Genre: Dance & Electronic Mood: Funky Download: https://goo.gl/za0MT0

Thanks for watching!"	https://i.ytimg.com/vi_webp/n7GwJU4WHGU/maxresdefault.webp	18 - 640x360 (360p)	28748811.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Ladies Ride to Raglan!	https://www.youtube.com/watch?v=HfcXNc-dW48	81	9	0	5.0	473	20181014	['bikes', 'biker girl', 'girls who ride', 'hot', 'yamaha', 'suzuki', 'bandit 250', 'mt07', 'yamaha mt07', 'triumph', 'street triple', 'harley', 'trike', 'kawasaki', 'kawasaki vulcan s', 'ducati', 'ducati monster', 'ninja']	['Entertainment']	"Hey guys! Summer is pretty much here, you can feel the warmth of the sun now and that means awesome weather for riding!
Had a few dramas with my bike lucky I have amazing friends to help me out without them I would have sat at home being sad lol chur

Want to support me?
Go here https://www.patreon.com/MiaMariaMedia
or follow my twitch :) https://www.twitch.tv/squidlegsmaria

Music:
Title: Missing Someone (Vlog Music ) Artist: Dj Quads Genre: Hip Hop & Rap Mood: Bright Download: https://goo.gl/dXZxGJ

Title: Good Vibes Artist: Dj Quads Genre: Hip Hop & Rap Mood: Bright Download: https://goo.gl/khwPKq

Thanks for watching!"	https://i.ytimg.com/vi_webp/HfcXNc-dW48/maxresdefault.webp	18 - 640x360 (360p)	41039922.0
Mia Maria	http://www.youtube.com/channel/UCLmhLjD60SJSGtQ-F0EZgVQ	Creepy Mormon School?	https://www.youtube.com/watch?v=nLRYNzqWprc	90	10	0	5.0	459	20181005	['Vlog', 'explore', 'urban explore', 'urbex', 'gone wrong', 'click bait', 'exploring with josh', 'exploring with fighters', 'prank', 'rnk all day', 'creepy', 'biker girl', 'vlogger', 'cleaning']	['Entertainment']	"Hey guys!

Some things just dont work out lol 

Music:
Title: ＮＯＳＥＤＩＶＥ Artist: Muciojad Genre: Hip Hop & Rap Mood: Inspirational Download: https://goo.gl/08s1t2

Title: Something New Artist: Joakim Karud Genre: Dance & Electronic Mood: Bright Download: https://goo.gl/ewcp07 

Patreon:
https://www.patreon.com/MiaMariaMedia

Twitch:
https://www.twitch.tv/squidlegsmaria"	https://i.ytimg.com/vi_webp/nLRYNzqWprc/maxresdefault.webp	18 - 640x360 (360p)	30639604.0
